vault,event_type,block,tx_hash,tick_lower,tick_upper,amount0,amount1
charm-usdc-eth,Burn,19242825,0x7e845f34f9f8aa9bb993c3720cdb43de338c5c83cb8dffa9c48d5a30018b6d41,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.79622600,0.000264014704432101
charm-usdc-eth,Burn,19242825,0x7e845f34f9f8aa9bb993c3720cdb43de338c5c83cb8dffa9c48d5a30018b6d41,192810,200020,7.55534400,0.002250733141391302
charm-usdc-eth,Burn,19242825,0x7e845f34f9f8aa9bb993c3720cdb43de338c5c83cb8dffa9c48d5a30018b6d41,195210,196410,0.74358100,0.001164482585523503
charm-usdc-eth,Burn,19245893,0x4e3ff33f162251068bfdb7ec60bb8b39f03cc881acb8192f47cf64e96a146c29,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,30484.91552000,10.666990736069926982
charm-usdc-eth,Burn,19245893,0x4e3ff33f162251068bfdb7ec60bb8b39f03cc881acb8192f47cf64e96a146c29,192810,200020,251752.69823000,103.988466152703736611
charm-usdc-eth,Burn,19245893,0x4e3ff33f162251068bfdb7ec60bb8b39f03cc881acb8192f47cf64e96a146c29,195210,196410,0.00000000,55.597733086857381579
charm-usdc-eth,Burn,19249300,0x6323f47fa072d2ce0ec43bded83ae0fa8f4f234c4d21777d222182cd046ddfcf,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19249300,0x6323f47fa072d2ce0ec43bded83ae0fa8f4f234c4d21777d222182cd046ddfcf,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19249300,0x6323f47fa072d2ce0ec43bded83ae0fa8f4f234c4d21777d222182cd046ddfcf,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19260495,0x9184d4661ff0a7b318a1c29feb80bd608861ecae2325a217b69d00442c43e865,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19260495,0x9184d4661ff0a7b318a1c29feb80bd608861ecae2325a217b69d00442c43e865,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19260495,0x9184d4661ff0a7b318a1c29feb80bd608861ecae2325a217b69d00442c43e865,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19262642,0x394335593cce45674d78f048d347cb334482609f3b0dcf53d83ebdfbd82fd337,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19262642,0x394335593cce45674d78f048d347cb334482609f3b0dcf53d83ebdfbd82fd337,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19262642,0x394335593cce45674d78f048d347cb334482609f3b0dcf53d83ebdfbd82fd337,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19272115,0x9bc2eb634ec6819673ff7c0f60de0ef032f1ed382833580674a6290031521e48,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19272115,0x9bc2eb634ec6819673ff7c0f60de0ef032f1ed382833580674a6290031521e48,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19272115,0x9bc2eb634ec6819673ff7c0f60de0ef032f1ed382833580674a6290031521e48,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19272116,0xb83337350a272781039374799ba9df1a1efc584474526bc054d2261e8ef7637b,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19272116,0xb83337350a272781039374799ba9df1a1efc584474526bc054d2261e8ef7637b,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19272116,0xb83337350a272781039374799ba9df1a1efc584474526bc054d2261e8ef7637b,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19272987,0x4d96ea6f39b2f3462870e14f920d7549f2582c0e878937ac05a43680e5ef8003,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19272987,0x4d96ea6f39b2f3462870e14f920d7549f2582c0e878937ac05a43680e5ef8003,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19272987,0x4d96ea6f39b2f3462870e14f920d7549f2582c0e878937ac05a43680e5ef8003,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19273028,0xc839d255af089d3d53d40d6b4da9ed128f1d2b3fe0b4a1c5c97b22494f48e784,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19273028,0xc839d255af089d3d53d40d6b4da9ed128f1d2b3fe0b4a1c5c97b22494f48e784,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19273028,0xc839d255af089d3d53d40d6b4da9ed128f1d2b3fe0b4a1c5c97b22494f48e784,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19273902,0x7edc92d7132bfea095243fdfa9623a3eff30885ec2a13e3eeba555680dc06411,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19273902,0x7edc92d7132bfea095243fdfa9623a3eff30885ec2a13e3eeba555680dc06411,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19273902,0x7edc92d7132bfea095243fdfa9623a3eff30885ec2a13e3eeba555680dc06411,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274481,0xa5b4bffa4bdaa84fdec2dd5994f4ff45a4e3a0b01ce41001978dceed3d91e702,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274481,0xa5b4bffa4bdaa84fdec2dd5994f4ff45a4e3a0b01ce41001978dceed3d91e702,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274481,0xa5b4bffa4bdaa84fdec2dd5994f4ff45a4e3a0b01ce41001978dceed3d91e702,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274516,0x8f943b344774688ab865a97dd854453f7109ce3d41a121e17577f8792d4beed9,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274516,0x8f943b344774688ab865a97dd854453f7109ce3d41a121e17577f8792d4beed9,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274516,0x8f943b344774688ab865a97dd854453f7109ce3d41a121e17577f8792d4beed9,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274956,0x8e01a2ab7098b211a483b53a1b8af0e822e6bf250dbed0354371e577d193f97f,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274956,0x8e01a2ab7098b211a483b53a1b8af0e822e6bf250dbed0354371e577d193f97f,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274956,0x8e01a2ab7098b211a483b53a1b8af0e822e6bf250dbed0354371e577d193f97f,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274998,0x2d69b0f748fa7d83e1a57ac8afd243c5bebf3911755eada2a40ae3d4c12afebc,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274998,0x2d69b0f748fa7d83e1a57ac8afd243c5bebf3911755eada2a40ae3d4c12afebc,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19274998,0x2d69b0f748fa7d83e1a57ac8afd243c5bebf3911755eada2a40ae3d4c12afebc,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19275531,0x1698a351209ecf38d898cda95b8e10ff8d0ceeb900aee738cbabfcb37a296c37,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19275531,0x1698a351209ecf38d898cda95b8e10ff8d0ceeb900aee738cbabfcb37a296c37,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19275531,0x1698a351209ecf38d898cda95b8e10ff8d0ceeb900aee738cbabfcb37a296c37,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19275554,0xa2ab40d16c3fdedfafda59d213855cc5321e9f61537bc3ff9462840848954352,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19275554,0xa2ab40d16c3fdedfafda59d213855cc5321e9f61537bc3ff9462840848954352,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19275554,0xa2ab40d16c3fdedfafda59d213855cc5321e9f61537bc3ff9462840848954352,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276134,0x93deb60c85da3ddd9643d11382fdf13f6bd54d8878222e89ceb9de00e23ae924,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276134,0x93deb60c85da3ddd9643d11382fdf13f6bd54d8878222e89ceb9de00e23ae924,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276134,0x93deb60c85da3ddd9643d11382fdf13f6bd54d8878222e89ceb9de00e23ae924,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276135,0x5a4901dc47705a538c1f54c614c79a10d03d5bc44a1f740e4663ef835e4500b4,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276135,0x5a4901dc47705a538c1f54c614c79a10d03d5bc44a1f740e4663ef835e4500b4,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276135,0x5a4901dc47705a538c1f54c614c79a10d03d5bc44a1f740e4663ef835e4500b4,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276721,0x9af2020c3d8361709a923f0d3dceacb1d775a9535c23894f71b1a0707b9437fc,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276721,0x9af2020c3d8361709a923f0d3dceacb1d775a9535c23894f71b1a0707b9437fc,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276721,0x9af2020c3d8361709a923f0d3dceacb1d775a9535c23894f71b1a0707b9437fc,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276744,0x143dcd61a7ca30bcf4a34c34d4db88973abd16a9d5f2055b6691835caefbd9e5,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276744,0x143dcd61a7ca30bcf4a34c34d4db88973abd16a9d5f2055b6691835caefbd9e5,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19276744,0x143dcd61a7ca30bcf4a34c34d4db88973abd16a9d5f2055b6691835caefbd9e5,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19277149,0x57101dfc85da4dc5596afaf94027b513b64739334b55edcee61e2506b5c6c430,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19277149,0x57101dfc85da4dc5596afaf94027b513b64739334b55edcee61e2506b5c6c430,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19277149,0x57101dfc85da4dc5596afaf94027b513b64739334b55edcee61e2506b5c6c430,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19323006,0x13b3a3023722a6c4496c4866fec19a576ae649db8e3f007c5953f7664ac77bc9,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19323006,0x13b3a3023722a6c4496c4866fec19a576ae649db8e3f007c5953f7664ac77bc9,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19323006,0x13b3a3023722a6c4496c4866fec19a576ae649db8e3f007c5953f7664ac77bc9,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19323111,0x8855aa8efe13773af021c57695eabb986989d66a5349b89ee482683441cebb17,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.72992300,0.000246206580246989
charm-usdc-eth,Burn,19323111,0x8855aa8efe13773af021c57695eabb986989d66a5349b89ee482683441cebb17,193140,200350,7.17333200,0.002004596640019760
charm-usdc-eth,Burn,19323111,0x8855aa8efe13773af021c57695eabb986989d66a5349b89ee482683441cebb17,195540,196740,1.64448100,0.001253186471895063
charm-usdc-eth,Burn,19325751,0xa2c4e069538d5382af110c25f20c41fa24dea08001456257d3c84b1ec694c714,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.37677900,0.000127865637710822
charm-usdc-eth,Burn,19325751,0xa2c4e069538d5382af110c25f20c41fa24dea08001456257d3c84b1ec694c714,193140,200350,3.65147300,0.001059096805339450
charm-usdc-eth,Burn,19325751,0xa2c4e069538d5382af110c25f20c41fa24dea08001456257d3c84b1ec694c714,195540,196740,0.70843800,0.000697242370040475
charm-usdc-eth,Burn,19326130,0xf4d0c62b55d0bbe2e38132d95542324d9906244505edf4d4172c636b597ead75,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19326130,0xf4d0c62b55d0bbe2e38132d95542324d9906244505edf4d4172c636b597ead75,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19326130,0xf4d0c62b55d0bbe2e38132d95542324d9906244505edf4d4172c636b597ead75,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19326229,0xf567aaa7382e0515c555904526cc4ff6411df8981ded86de5b7daf91816f3f80,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19326229,0xf567aaa7382e0515c555904526cc4ff6411df8981ded86de5b7daf91816f3f80,193140,200350,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19326229,0xf567aaa7382e0515c555904526cc4ff6411df8981ded86de5b7daf91816f3f80,195540,196740,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19332295,0xc0184f2c8ae2fdb19d5a40a6941b610aa447481408a0902a6f9372ce9b5108d9,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,28668.48331700,9.754799696967133116
charm-usdc-eth,Burn,19332295,0xc0184f2c8ae2fdb19d5a40a6941b610aa447481408a0902a6f9372ce9b5108d9,193140,200350,276134.93794600,81.393379179303892101
charm-usdc-eth,Burn,19332295,0xc0184f2c8ae2fdb19d5a40a6941b610aa447481408a0902a6f9372ce9b5108d9,195540,196740,49256.39577700,54.725476403507926193
charm-usdc-eth,Burn,19358068,0xa1cb51aa69bd99fac758e9b67f01dacbf84b0404de6481bbcd2d4d9451b717c1,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19358068,0xa1cb51aa69bd99fac758e9b67f01dacbf84b0404de6481bbcd2d4d9451b717c1,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19358068,0xa1cb51aa69bd99fac758e9b67f01dacbf84b0404de6481bbcd2d4d9451b717c1,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19384717,0xbcc976bbf44da7f5615230ed7c2b5faa4e84a000e74e6c61900312ccf87554b1,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19384717,0xbcc976bbf44da7f5615230ed7c2b5faa4e84a000e74e6c61900312ccf87554b1,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19384717,0xbcc976bbf44da7f5615230ed7c2b5faa4e84a000e74e6c61900312ccf87554b1,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19395117,0x51321eea580ad2288b5969f39bdfa0d6741fcf1efdd9a50f7abbb59e6a4524cd,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19395117,0x51321eea580ad2288b5969f39bdfa0d6741fcf1efdd9a50f7abbb59e6a4524cd,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19395117,0x51321eea580ad2288b5969f39bdfa0d6741fcf1efdd9a50f7abbb59e6a4524cd,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19395614,0xc8a0eb471f95b76cb7b605c768f333b921e17e34a95eb4f7b9bb5d47f9398af4,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19395614,0xc8a0eb471f95b76cb7b605c768f333b921e17e34a95eb4f7b9bb5d47f9398af4,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19395614,0xc8a0eb471f95b76cb7b605c768f333b921e17e34a95eb4f7b9bb5d47f9398af4,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19400537,0x7732cafa41e0e28562a7b242e35ba11ae225684c85ae4426f2f0ebb6e057d2dc,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19400537,0x7732cafa41e0e28562a7b242e35ba11ae225684c85ae4426f2f0ebb6e057d2dc,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19400537,0x7732cafa41e0e28562a7b242e35ba11ae225684c85ae4426f2f0ebb6e057d2dc,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19410605,0xd0ee9abfc6d31c8c1a08f656cab99f6970b2c4c2f1bf45e8e01f835069c4c61d,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19410605,0xd0ee9abfc6d31c8c1a08f656cab99f6970b2c4c2f1bf45e8e01f835069c4c61d,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19410605,0xd0ee9abfc6d31c8c1a08f656cab99f6970b2c4c2f1bf45e8e01f835069c4c61d,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19411306,0x1574e131369cd7f38e21ec453c784c3637187b981768ecef261cb0f01795ceb4,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,1.88785400,0.000636020873974942
charm-usdc-eth,Burn,19411306,0x1574e131369cd7f38e21ec453c784c3637187b981768ecef261cb0f01795ceb4,192860,200070,17.41618900,0.005571657110183190
charm-usdc-eth,Burn,19411306,0x1574e131369cd7f38e21ec453c784c3637187b981768ecef261cb0f01795ceb4,195260,196460,0.33311300,0.001242236171301463
charm-usdc-eth,Burn,19411540,0x73c76ba53ce9011bb6ca64379568fdb672d3d9478a4e44f468b13bf204df4d65,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19411540,0x73c76ba53ce9011bb6ca64379568fdb672d3d9478a4e44f468b13bf204df4d65,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19411540,0x73c76ba53ce9011bb6ca64379568fdb672d3d9478a4e44f468b13bf204df4d65,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19412206,0xe4382679aad86033298bbef34307c3edb680fa7c47beaf7429de45f02faf263e,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19412206,0xe4382679aad86033298bbef34307c3edb680fa7c47beaf7429de45f02faf263e,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19412206,0xe4382679aad86033298bbef34307c3edb680fa7c47beaf7429de45f02faf263e,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19412380,0xa5ec7fd1da3e92986ef9d3b2465befc68102d4fb73f7695b45ce15863f0d0982,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.68304000,0.000231534933662504
charm-usdc-eth,Burn,19412380,0xa5ec7fd1da3e92986ef9d3b2465befc68102d4fb73f7695b45ce15863f0d0982,192860,200070,6.20616500,0.002060773633715562
charm-usdc-eth,Burn,19412380,0xa5ec7fd1da3e92986ef9d3b2465befc68102d4fb73f7695b45ce15863f0d0982,195260,196460,0.04442300,0.000476675419712049
charm-usdc-eth,Burn,19412409,0x5f1ed58b087e0dea89ede4d0eb7773179cbe1ebe9078ea522f68062e064817a5,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.94042500,0.000318739748562271
charm-usdc-eth,Burn,19412409,0x5f1ed58b087e0dea89ede4d0eb7773179cbe1ebe9078ea522f68062e064817a5,192860,200070,8.54762000,0.002835971833969620
charm-usdc-eth,Burn,19412409,0x5f1ed58b087e0dea89ede4d0eb7773179cbe1ebe9078ea522f68062e064817a5,195260,196460,0.06343500,0.000655481364179612
charm-usdc-eth,Burn,19415729,0xd43c920533cbbadcac1be5a05412a4eb9dc8201c2597b1f782e3ecbafd1eecec,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19415729,0xd43c920533cbbadcac1be5a05412a4eb9dc8201c2597b1f782e3ecbafd1eecec,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19415729,0xd43c920533cbbadcac1be5a05412a4eb9dc8201c2597b1f782e3ecbafd1eecec,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19415775,0xee2ae905d1037cc3112d041e59d22e75547c39c91198a40c6991443164b72cbb,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.49676400,0.000167064067170550
charm-usdc-eth,Burn,19415775,0xee2ae905d1037cc3112d041e59d22e75547c39c91198a40c6991443164b72cbb,192860,200070,4.60279500,0.001456726796918769
charm-usdc-eth,Burn,19415775,0xee2ae905d1037cc3112d041e59d22e75547c39c91198a40c6991443164b72cbb,195260,196460,0.10361000,0.000321191670024825
charm-usdc-eth,Burn,19417379,0x47f6b79d6ea226e89a57f468ca8f8a7f9a5439f77b4c1999c9831fe789a6b0b1,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.57874700,0.000194595816539212
charm-usdc-eth,Burn,19417379,0x47f6b79d6ea226e89a57f468ca8f8a7f9a5439f77b4c1999c9831fe789a6b0b1,192860,200070,5.36507500,0.001695886210660685
charm-usdc-eth,Burn,19417379,0x47f6b79d6ea226e89a57f468ca8f8a7f9a5439f77b4c1999c9831fe789a6b0b1,195260,196460,0.12283700,0.000373441526651730
charm-usdc-eth,Burn,19424173,0x6ab6d26109796a6cc5b246ec0af297a9f9df39afd1e549f829f5a28ae5c70420,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19424173,0x6ab6d26109796a6cc5b246ec0af297a9f9df39afd1e549f829f5a28ae5c70420,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19424173,0x6ab6d26109796a6cc5b246ec0af297a9f9df39afd1e549f829f5a28ae5c70420,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19436376,0xd72671da0f5e73287d719519b3c27b1007f41d09b517e10d8179979cc91ee5ef,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19436376,0xd72671da0f5e73287d719519b3c27b1007f41d09b517e10d8179979cc91ee5ef,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19436376,0xd72671da0f5e73287d719519b3c27b1007f41d09b517e10d8179979cc91ee5ef,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19436517,0xf9f5cfb67e529a02a8cefc350949435b1ae710779d271a540c6032537513912b,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.49648400,0.000166199214201556
charm-usdc-eth,Burn,19436517,0xf9f5cfb67e529a02a8cefc350949435b1ae710779d271a540c6032537513912b,192860,200070,4.65214000,0.001431550064176423
charm-usdc-eth,Burn,19436517,0xf9f5cfb67e529a02a8cefc350949435b1ae710779d271a540c6032537513912b,195260,196460,0.14508700,0.000306252647088738
charm-usdc-eth,Burn,19455058,0xa5d2d766f96f9af9511ee162726cb0374b7d1c560230c2cac9160301ffd2097d,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19455058,0xa5d2d766f96f9af9511ee162726cb0374b7d1c560230c2cac9160301ffd2097d,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19455058,0xa5d2d766f96f9af9511ee162726cb0374b7d1c560230c2cac9160301ffd2097d,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19466071,0xa3069d542f01fea7eb26aa8abc5cf2e91f5960e4b50907c0e43f10692d32afb0,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19466071,0xa3069d542f01fea7eb26aa8abc5cf2e91f5960e4b50907c0e43f10692d32afb0,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19466071,0xa3069d542f01fea7eb26aa8abc5cf2e91f5960e4b50907c0e43f10692d32afb0,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19466210,0xe08134af5f46ee08e2c38dd9b3dc070246fbe44f4d07345a1c99a25b2e435028,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.47183900,0.000157975579047494
charm-usdc-eth,Burn,19466210,0xe08134af5f46ee08e2c38dd9b3dc070246fbe44f4d07345a1c99a25b2e435028,192860,200070,4.41943600,0.001361320665345964
charm-usdc-eth,Burn,19466210,0xe08134af5f46ee08e2c38dd9b3dc070246fbe44f4d07345a1c99a25b2e435028,195260,196460,0.13646400,0.000291554192686965
charm-usdc-eth,Burn,19475244,0xba122a30d9f172db52a17a0bedf8df564e89f2cee5ff9fb28d53b4bc249bd40a,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.04753600,0.000015928978269922
charm-usdc-eth,Burn,19475244,0xba122a30d9f172db52a17a0bedf8df564e89f2cee5ff9fb28d53b4bc249bd40a,192860,200070,0.44433000,0.000137574950492910
charm-usdc-eth,Burn,19475244,0xba122a30d9f172db52a17a0bedf8df564e89f2cee5ff9fb28d53b4bc249bd40a,195260,196460,0.01301900,0.000029631634852613
charm-usdc-eth,Burn,19500819,0x72966371076a319d06db09d5637e61d06eb54d6adf74ec3c80de22ddc004097b,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19500819,0x72966371076a319d06db09d5637e61d06eb54d6adf74ec3c80de22ddc004097b,192860,200070,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19500819,0x72966371076a319d06db09d5637e61d06eb54d6adf74ec3c80de22ddc004097b,195260,196460,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19500963,0x8af9bcacc06010f838cfbf6107f7c1884bbf1a2f7d463bb4bf9bf22ce6b477cc,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.51252000,0.000172194180688897
charm-usdc-eth,Burn,19500963,0x8af9bcacc06010f838cfbf6107f7c1884bbf1a2f7d463bb4bf9bf22ce6b477cc,192860,200070,4.76013900,0.001497596026646565
charm-usdc-eth,Burn,19500963,0x8af9bcacc06010f838cfbf6107f7c1884bbf1a2f7d463bb4bf9bf22ce6b477cc,195260,196460,0.11597800,0.000328146421951102
charm-usdc-eth,Burn,19517197,0x48724f3a2852a2d92929d07a58a659d30fa2abe38233ea843dd4e946bdba19bb,115792089237316195423570985008687907853269984665640564039457584007913111975450,887270,0.00000000,0.000000000000000000
charm-usdc-eth,Burn,19517197,0x48724f3a2852a2d92929d07a58a659d30fa2abe38233ea843dd4e946bdba19bb,192860,200070,0.00000000,0.000000000000000000
