block,timestamp,amount0,amount1,total_supply,price,tick
24347484,1771090295,1016.40743083,0.545523,1000000000,0.000480,199898
24349484,1771092295,1002.53756300,0.552195,1000000000,0.000481,199918
24351484,1771094295,1009.51970275,0.548848,1000000000,0.000480,199908
24353484,1771096295,1011.73739557,0.547788,1000000000,0.000480,199905
24355484,1771098295,1015.94104762,0.545783,1000000000,0.000480,199899
24357484,1771100295,1019.50041783,0.544090,1000000000,0.000480,199894
24359484,1771102295,1021.11753589,0.543325,1000000000,0.000479,199892
24361484,1771104295,1023.64449072,0.542137,1000000000,0.000479,199888
24363484,1771106295,1012.61064688,0.547446,1000000000,0.000480,199904
24365484,1771108295,1024.04583526,0.541974,1000000000,0.000479,199888
24367484,1771110295,1034.78520426,0.536840,1000000000,0.000479,199872
24369484,1771112295,1019.84992621,0.544008,1000000000,0.000480,199894
24371484,1771114295,1016.81205214,0.545474,1000000000,0.000480,199898
24373484,1771116295,987.68821460,0.559494,1000000000,0.000482,199939
24375484,1771118295,1005.86910556,0.550758,1000000000,0.000481,199913
24377484,1771120295,925.73058081,0.589540,1000000000,0.000486,200027
24379484,1771122295,912.31192490,0.596110,1000000000,0.000487,200047
24381484,1771124295,932.46550065,0.586337,1000000000,0.000486,200018
24383484,1771126295,916.82930680,0.593946,1000000000,0.000487,200040
24385484,1771128295,937.59756225,0.583966,1000000000,0.000485,200011
24387484,1771130295,988.35537730,0.559510,1000000000,0.000482,199939
24389484,1771132295,1012.21578121,0.548049,1000000000,0.000480,199906
24391484,1771134295,1035.59916503,0.536857,1000000000,0.000479,199873
24393484,1771136295,1026.17355930,0.541389,1000000000,0.000479,199886
24395484,1771138295,1010.04826707,0.549142,1000000000,0.000480,199909
24397484,1771140295,1015.75500397,0.546419,1000000000,0.000480,199901
24399484,1771142295,1035.03609793,0.537214,1000000000,0.000479,199874
24401484,1771144295,972.13565005,0.567491,1000000000,0.000483,199963
24403484,1771146295,964.10348129,0.571409,1000000000,0.000483,199974
24405484,1771148295,968.73968485,0.569186,1000000000,0.000483,199968
24407484,1771150295,931.52838285,0.587233,1000000000,0.000486,200021
24409484,1771152295,934.63540144,0.585740,1000000000,0.000485,200016
24411484,1771154295,947.39024918,0.579563,1000000000,0.000485,199998
24413484,1771156295,938.09301760,0.584082,1000000000,0.000485,200011
24415484,1771158295,942.43384012,0.581996,1000000000,0.000485,200005
24417484,1771160295,788.23928805,0.657680,1000000000,0.000496,200226
24419484,1771162295,758.49129096,0.672564,1000000000,0.000498,200269
24421484,1771164295,730.35321856,0.686694,1000000000,0.000500,200310
24423484,1771166295,743.13005279,0.680361,1000000000,0.000499,200291
24425484,1771168295,771.77656004,0.666114,1000000000,0.000497,200250
24427484,1771170295,755.73907452,0.674114,1000000000,0.000498,200273
24429484,1771172295,747.40598775,0.678323,1000000000,0.000499,200285
24431484,1771174295,752.17366801,0.675976,1000000000,0.000498,200279
24433484,1771176295,726.85765125,0.688636,1000000000,0.000500,200315
24435484,1771178295,623.88864896,0.740652,1000000000,0.000508,200465
24437484,1771180295,607.29721436,0.749145,1000000000,0.000509,200489
24439484,1771182295,552.00458093,0.777477,1000000000,0.000513,200570
24441484,1771184295,506.08502475,0.801217,1000000000,0.000517,200637
24443484,1771186295,539.11373856,0.784243,1000000000,0.000514,200589
24445484,1771188295,566.10641180,0.770424,1000000000,0.000512,200550
24447484,1771190295,580.39139335,0.763143,1000000000,0.000511,200529
24449484,1771192295,582.27531384,0.762212,1000000000,0.000511,200526
24451484,1771194295,595.29478788,0.755598,1000000000,0.000510,200507
24453484,1771196295,620.45264881,0.742835,1000000000,0.000508,200471
