block,sqrtPriceX96,tick,price
25656958,,64815,65275.75
25658958,,64834,65403.60
25660958,,64897,65816.23
25662958,,64791,65121.41
25664958,,64841,65447.69
25666958,,64864,65598.88
25668958,,64898,65817.96
25670958,,64996,66467.03
25672958,,64989,66424.77
25674958,,64914,65924.14
25676958,,64948,66152.34
25678958,,64991,66433.93
25680958,,65021,66634.03
25682958,,65024,66656.52
25684958,,65000,66496.64
25686958,,64997,66476.46
25688958,,64973,66317.25
25690958,,64925,66002.33
25692958,,64846,65477.38
25694958,,64882,65719.10
25696958,,64869,65627.94
25698958,,64925,65997.85
25700958,,64959,66224.25
25702958,,64933,66051.85
25704958,,64930,66030.86
25706958,,64908,65884.37
25708958,,64928,66021.79
25710958,,64941,66106.29
25712958,,64888,65752.83
25714958,,64899,65829.97
25716958,,64801,65184.76
25718958,,64835,65407.88
25720958,,65082,67045.31
25722958,,65316,68633.26
25724958,,65415,69312.29
25726958,,65401,69217.95
25728958,,65415,69310.55
25730958,,65329,68718.60
25732958,,65336,68765.83
25734958,,65331,68735.31
25736958,,65309,68584.91
25738958,,65336,68766.17
25740958,,65338,68779.59
25742958,,65356,68904.34
25744958,,65391,69149.83
25746958,,65358,68920.36
25748958,,65375,69038.94
25750958,,65362,68947.31
25752958,,65308,68573.51
25754958,,65296,68493.96
25756958,,65331,68732.24
25758958,,65324,68686.35
25760958,,65280,68384.78
25762958,,65247,68158.29
25764958,,65251,68183.16
25766958,,65243,68133.86
25768958,,65242,68127.87
25770958,,65203,67860.65
25772958,,65244,68137.98
25774958,,65184,67727.35
25776958,,65175,67669.37
25778958,,65195,67805.93
25780958,,65205,67872.55
25782958,,65190,67769.49
25784958,,65073,66981.10
25786958,,65050,66826.04
25788958,,64981,66370.59
25790958,,64981,66366.77
25792958,,65023,66646.23
25794958,,65042,66772.43
25796958,,65091,67106.87
25798958,,65095,67131.05
25800958,,65057,66876.17
25802958,,65011,66571.11
25804958,,65079,67023.97
25806958,,65003,66519.10
25808958,,65012,66572.98
25810958,,65148,67486.55
25812958,,65238,68096.45
25814958,,65180,67705.44
25816958,,65197,67820.10
25818958,,65199,67831.39
25820958,,65270,68317.47
25822958,,65284,68412.09
25824958,,65257,68228.45
25826958,,65241,68116.60
25828958,,65204,67867.15
25830958,,65179,67700.17
25832958,,65235,68079.66
25834958,,65228,68026.93
25836958,,65272,68331.65
25838958,,65243,68128.76
25840958,,65229,68038.55
25842958,,65203,67857.02
25844958,,65225,68011.00
25846958,,65228,68028.47
25848958,,65191,67780.02
25850958,,65220,67973.84
25852958,,65116,67271.60
25854958,,65151,67507.87
25856958,,65133,67387.92
25858958,,65152,67513.96
25860958,,65219,67970.57
25862958,,65202,67849.69
25864958,,65263,68268.72
25866958,,65276,68359.95
25868958,,65410,69276.93
25870958,,65429,69408.62
25872958,,65620,70751.84
25874958,,65701,71323.97
25876958,,65681,71180.31
25878958,,65657,71009.82
25880958,,65646,70931.28
25882958,,65619,70744.62
25884958,,65570,70397.67
25886958,,65669,71096.80
25888958,,65664,71060.51
25890958,,65707,71363.60
25892958,,65684,71201.25
25894958,,65783,71907.96
25896958,,65875,72573.65
25898958,,65868,72522.52
25900958,,65913,72851.56
25902958,,65909,72825.35
25904958,,65919,72892.54
25906958,,65931,72985.06
25908958,,65985,73381.40
25910958,,65973,73288.05
25912958,,65931,72983.59
25914958,,65915,72870.34
25916958,,65906,72801.17
25918958,,65933,72995.42
25920958,,65907,72808.11
25922958,,65847,72370.00
25924958,,65844,72348.08
25926958,,65848,72380.63
25928958,,65874,72566.36
25930958,,65864,72493.55
25932958,,65818,72160.54
25934958,,65847,72370.69
25936958,,65817,72154.89
25938958,,65813,72124.76
25940958,,65823,72198.38
25942958,,65855,72429.84
25944958,,65854,72421.48
25946958,,65813,72125.45
25948958,,65811,72112.74
25950958,,65827,72227.11
25952958,,65827,72226.70
25954958,,65752,71690.11
25956958,,65764,71774.05
25958958,,65822,72190.88
25960958,,65823,72199.59
25962958,,65844,72353.10
25964958,,65922,72916.64
25966958,,65900,72759.71
25968958,,65867,72515.08
25970958,,65853,72418.51
25972958,,65864,72495.54
25974958,,65796,72002.14
25976958,,65813,72126.24
25978958,,65773,71840.45
25980958,,65731,71537.86
25982958,,65669,71097.64
25984958,,65617,70725.85
25986958,,65651,70968.52
25988958,,65618,70737.49
25990958,,65579,70462.15
25992958,,65617,70730.95
25994958,,65644,70921.45
25996958,,65636,70865.68
25998958,,65626,70793.46
26000958,,65650,70964.86
26002958,,65675,71137.72
26004958,,65624,70775.37
26006958,,65631,70824.38
26008958,,65645,70928.02
26010958,,65609,70670.03
26012958,,65599,70602.66
26014958,,65603,70630.97
26016958,,65592,70553.08
26018958,,65632,70835.33
26020958,,65627,70799.26
26022958,,65642,70903.09
26024958,,65636,70862.23
26026958,,65619,70739.14
26028958,,65602,70622.87
26030958,,65543,70206.03
26032958,,65509,69970.35
26034958,,65516,70014.68
26036958,,65579,70457.22
26038958,,65575,70428.18
26040958,,65625,70782.81
26042958,,65593,70554.75
26044958,,65578,70450.96
26046958,,65528,70102.73
26048958,,65563,70350.27
26050958,,65557,70307.79
26052958,,65552,70270.28
26054958,,65529,70106.62
26056958,,65489,69829.04
26058958,,65475,69733.55
26060958,,65492,69852.00
26062958,,65346,68838.83
26064958,,65292,68466.16
26066958,,65249,68170.69
26068958,,65308,68576.59
26070958,,65242,68124.85
26072958,,65283,68405.62
26074958,,65268,68304.31
26076958,,65182,67715.82
26078958,,65234,68067.29
26080958,,65227,68023.11
26082958,,65220,67972.90
26084958,,65217,67957.32
26086958,,65188,67755.42
26088958,,65208,67896.72
26090958,,65226,68016.47
26092958,,65234,68071.18
26094958,,65242,68122.52
26096958,,65231,68046.59
26098958,,65209,67899.41
26100958,,65236,68080.82
26102958,,65233,68063.93
26104958,,65223,67993.66
26106958,,65229,68033.57
26108958,,65214,67935.87
26110958,,65235,68073.59
26112958,,65214,67934.48
26114958,,65193,67790.08
26116958,,65207,67885.07
26118958,,65186,67745.25
26120958,,65193,67788.65
26122958,,65174,67666.18
26124958,,65132,67380.26
26126958,,65164,67594.42
26128958,,65185,67735.05
26130958,,65164,67596.05
26132958,,65184,67733.11
26134958,,65192,67782.40
26136958,,65185,67738.86
26138958,,65178,67690.48
26140958,,65208,67894.39
26142958,,65191,67779.07
26144958,,65185,67734.11
26146958,,65185,67739.89
26148958,,65179,67695.12
26150958,,65158,67555.07
26152958,,65187,67749.83
26154958,,65187,67750.88
26156958,,65173,67658.75
26158958,,65156,67538.32
26160958,,65168,67623.61
26162958,,65175,67671.47
26164958,,65143,67452.64
26166958,,65136,67407.28
26168958,,65091,67104.90
26170958,,65064,66921.99
26172958,,65085,67064.99
26174958,,65100,67165.92
26176958,,65094,67121.92
26178958,,65100,67166.90
26180958,,65092,67110.27
26182958,,65100,67163.87
26184958,,65088,67083.49
26186958,,65102,67177.86
26188958,,65083,67046.97
26190958,,65075,66997.79
26192958,,65082,67043.07
26194958,,65075,66996.70
26196958,,65048,66818.74
26198958,,65054,66858.91
26200958,,65057,66876.24
26202958,,65003,66514.12
26204958,,65073,66984.35
26206958,,65074,66990.21
26208958,,65065,66926.44
26210958,,65100,67161.76
26212958,,65100,67160.93
26214958,,65086,67068.42
26216958,,65122,67313.67
26218958,,65159,67562.00
26220958,,65151,67509.10
26222958,,65202,67855.43
26224958,,65166,67611.68
26226958,,65120,67301.71
26228958,,65106,67205.69
26230958,,65100,67165.10
26232958,,65040,66760.84
26234958,,65060,66897.57
26236958,,65092,67113.22
26238958,,65075,66996.90
26240958,,65069,66956.94
26242958,,65063,66918.59
26244958,,65025,66659.07
26246958,,65055,66865.20
26248958,,65049,66824.88
26250958,,65033,66713.74
26252958,,65009,66557.90
26254958,,65061,66906.06
26256958,,65086,67070.16
26258958,,65053,66848.32
26260958,,65077,67010.54
26262958,,65035,66731.56
26264958,,64901,65843.89
26266958,,64898,65819.65
26268958,,64939,66093.72
26270958,,64915,65932.83
26272958,,64921,65972.71
26274958,,64944,66121.43
26276958,,64963,66248.78
26278958,,64926,66008.69
26280958,,64934,66061.23
26282958,,65057,66877.31
26284958,,65060,66896.12
26286958,,65072,66974.35
26288958,,65110,67233.83
26290958,,65088,67081.93
26292958,,65168,67620.35
26294958,,65124,67323.94
26296958,,65081,67035.76
26298958,,65094,67123.76
26300958,,65134,67392.94
26302958,,65148,67489.82
26304958,,65160,67567.48
26306958,,65226,68018.81
26308958,,65179,67696.93
26310958,,65137,67414.75
26312958,,65115,67262.88
26314958,,65160,67570.75
26316958,,65196,67810.91
26318958,,65227,68021.53
26320958,,65305,68553.67
26322958,,65319,68651.96
26324958,,65363,68952.32
26326958,,65336,68765.86
26328958,,65324,68682.46
26330958,,65324,68683.12
26332958,,65325,68689.10
26334958,,65286,68427.02
26336958,,65241,68114.69
26338958,,65263,68270.38
26340958,,65242,68122.62
26342958,,65322,68669.69
26344958,,65324,68685.26
26346958,,65320,68657.80
26348958,,65320,68660.87
26350958,,65335,68763.13
26352958,,65307,68569.20
26354958,,65281,68391.21
26356958,,65273,68339.12
26358958,,65257,68224.47
26360958,,65360,68936.47
26362958,,65323,68676.37
26364958,,65371,69007.69
26366958,,65371,69006.70
26368958,,65512,69986.32
26370958,,65484,69796.42
26372958,,65421,69357.57
26374958,,65464,69656.02
26376958,,65495,69870.41
26378958,,65467,69671.89
26380958,,65446,69525.51
26382958,,65467,69676.28
26384958,,65520,70043.39
26386958,,65520,70042.18
26388958,,65585,70500.66
26390958,,65564,70353.59
26392958,,65618,70734.50
26394958,,65595,70573.88
26396958,,65572,70409.39
26398958,,65567,70378.12
26400958,,65558,70312.88
26402958,,65531,70122.56
26404958,,65551,70264.62
26406958,,65489,69824.92
26408958,,65411,69286.61
26410958,,65516,70014.12
26412958,,65617,70728.17
26414958,,65618,70735.37
26416958,,65665,71066.79
26418958,,65649,70955.66
26420958,,65618,70733.75
26422958,,65586,70509.34
26424958,,65505,69940.78
26426958,,65483,69786.82
26428958,,65475,69728.93
26430958,,65479,69759.69
26432958,,65504,69931.45
26434958,,65467,69675.17
26436958,,65433,69439.18
26438958,,65420,69351.13
26440958,,65443,69509.45
26442958,,65451,69566.49
26444958,,65461,69634.19
26446958,,65453,69574.35
26448958,,65467,69675.29
26450958,,65461,69636.39
26452958,,65467,69674.50
26454958,,65434,69447.30
26456958,,65417,69325.18
26458958,,65416,69320.04
26460958,,65452,69567.83
26462958,,65478,69749.53
26464958,,65405,69243.21
26466958,,65424,69373.22
26468958,,65437,69466.08
26470958,,65442,69502.89
26472958,,65426,69387.36
26474958,,65407,69259.42
26476958,,65417,69328.16
26478958,,65406,69250.15
26480958,,65393,69163.27
26482958,,65416,69320.81
26484958,,65414,69307.23
26486958,,65398,69197.15
26488958,,65367,68978.25
26490958,,65385,69106.49
26492958,,65495,69871.22
26494958,,65544,70212.15
26496958,,65545,70220.56
26498958,,65514,70002.19
26500958,,65497,69882.45
26502958,,65519,70041.33
26504958,,65558,70308.87
26506958,,65592,70550.62
26508958,,65567,70376.61
26510958,,65562,70337.78
26512958,,65554,70284.31
26514958,,65565,70357.94
26516958,,65546,70223.91
26518958,,65543,70206.02
26520958,,65549,70249.98
26522958,,65554,70280.04
26524958,,65557,70306.46
26526958,,65518,70030.31
26528958,,65526,70085.34
26530958,,65499,69901.24
26532958,,65500,69904.76
26534958,,65469,69686.45
26536958,,65460,69628.10
26538958,,65446,69529.41
26540958,,65395,69176.97
26542958,,65398,69193.73
26544958,,65393,69164.39
26546958,,65400,69212.52
26548958,,65387,69119.69
26550958,,65384,69099.09
26552958,,65396,69179.61
26554958,,65407,69259.73
26556958,,65409,69272.82
26558958,,65439,69483.22
26560958,,65465,69663.71
26562958,,65449,69548.46
26564958,,65430,69417.22
26566958,,65471,69703.27
26568958,,65490,69836.71
26570958,,65524,70075.39
26572958,,65555,70288.69
26574958,,65521,70051.55
26576958,,65543,70204.11
26578958,,65480,69765.40
26580958,,65445,69523.78
26582958,,65474,69720.29
26584958,,65416,69320.78
26586958,,65504,69934.13
26588958,,65464,69653.18
26590958,,65526,70090.29
26592958,,65531,70120.46
26594958,,65517,70021.95
26596958,,65469,69692.06
26598958,,65459,69619.26
26600958,,65496,69880.12
26602958,,65538,70172.49
26604958,,65512,69987.94
26606958,,65516,70014.93
26608958,,65515,70012.57
26610958,,65509,69971.19
26612958,,65499,69895.84
26614958,,65566,70368.07
26616958,,65554,70283.08
26618958,,65675,71137.33
26620958,,65696,71291.51
26622958,,65672,71116.11
26624958,,65689,71241.40
26626958,,65650,70961.74
26628958,,65647,70937.60
26630958,,65641,70900.51
26632958,,65662,71043.39
26634958,,65657,71013.49
26636958,,65670,71100.65
26638958,,65686,71219.83
26640958,,65649,70956.45
26642958,,65676,71143.75
26644958,,65687,71227.05
26646958,,65675,71139.88
26648958,,65722,71476.95
26650958,,65712,71404.23
26652958,,65748,71662.42
26654958,,65790,71964.84
26656958,,65808,72088.22
26658958,,65795,71996.73
26660958,,65801,72041.17
26662958,,65800,72036.05
26664958,,65854,72420.25
26666958,,65923,72925.12
26668958,,65964,73223.28
26670958,,65838,72305.06
26672958,,65821,72184.04
26674958,,65723,71478.68
26676958,,65701,71322.27
26678958,,65751,71679.41
26680958,,65651,70969.53
26682958,,65640,70887.74
26684958,,65630,70819.38
26686958,,65628,70803.09
26688958,,65636,70859.67
26690958,,65654,70990.86
26692958,,65660,71033.56
26694958,,65636,70863.22
26696958,,65584,70492.13
26698958,,65579,70462.30
26700958,,65584,70493.89
26702958,,65608,70662.03
26704958,,65600,70606.87
26706958,,65564,70355.50
26708958,,65578,70454.58
26710958,,65590,70534.22
26712958,,65583,70486.07
26714958,,65604,70633.61
26716958,,65629,70813.19
26718958,,65630,70817.12
26720958,,65642,70904.94
26722958,,65625,70786.59
26724958,,65611,70685.52
26726958,,65576,70435.96
26728958,,65565,70359.72
26730958,,65565,70361.17
26732958,,65561,70331.10
26734958,,65562,70337.12
26736958,,65568,70380.87
26738958,,65537,70165.45
26740958,,65541,70190.26
26742958,,65550,70253.56
26744958,,65568,70379.28
26746958,,65579,70460.30
26748958,,65566,70367.59
26750958,,65575,70430.27
26752958,,65595,70574.76
26754958,,65580,70466.54
26756958,,65563,70348.37
26758958,,65567,70376.22
26760958,,65553,70279.57
26762958,,65556,70298.97
26764958,,65565,70360.82
26766958,,65570,70392.97
26768958,,65557,70305.73
26770958,,65564,70351.52
26772958,,65563,70347.56
26774958,,65567,70377.61
26776958,,65569,70392.45
26778958,,65589,70529.90
26780958,,65573,70415.59
26782958,,65584,70496.53
26784958,,65579,70462.80
26786958,,65615,70711.83
26788958,,65635,70852.26
26790958,,65624,70774.47
26792958,,65617,70726.36
26794958,,65610,70680.60
26796958,,65611,70685.01
26798958,,65647,70942.50
26800958,,65672,71119.44
26802958,,65662,71049.43
26804958,,65684,71203.19
26806958,,65672,71115.67
26808958,,65686,71216.92
26810958,,65702,71332.33
26812958,,65681,71184.86
26814958,,65672,71118.24
26816958,,65697,71296.42
26818958,,65678,71159.70
26820958,,65689,71241.45
26822958,,65723,71482.95
26824958,,65722,71474.33
26826958,,65716,71433.27
26828958,,65726,71500.40
26830958,,65716,71431.81
26832958,,65728,71520.10
26834958,,65711,71397.27
26836958,,65698,71305.27
26838958,,65674,71131.77
26840958,,65693,71270.59
26842958,,65685,71206.88
26844958,,65689,71238.47
26846958,,65681,71178.22
26848958,,65669,71098.79
26850958,,65668,71091.90
26852958,,65681,71182.48
26854958,,65727,71512.99
26856958,,65719,71449.58
26858958,,65672,71120.91
26860958,,65682,71190.88
26862958,,65683,71197.57
26864958,,65719,71454.72
26866958,,65714,71417.92
26868958,,65758,71729.91
26870958,,65742,71618.50
26872958,,65870,72537.92
26874958,,65830,72247.34
26876958,,65876,72585.64
26878958,,65820,72178.84
26880958,,65800,72030.94
26882958,,65833,72273.37
26884958,,65831,72255.60
26886958,,65824,72205.09
26888958,,65862,72482.51
26890958,,65972,73281.82
26892958,,65985,73377.19
26894958,,66001,73492.94
26896958,,66018,73619.28
26898958,,65982,73360.24
26900958,,65996,73460.10
26902958,,65985,73380.30
26904958,,65949,73118.07
26906958,,65942,73066.93
26908958,,65911,72838.68
26910958,,65919,72895.62
26912958,,65929,72967.44
26914958,,65923,72922.77
26916958,,65975,73302.29
26918958,,65968,73255.73
26920958,,65970,73265.22
26922958,,65992,73426.69
26924958,,66007,73537.27
26926958,,66059,73923.18
26928958,,65949,73117.42
26930958,,65953,73144.88
26932958,,65964,73223.33
26934958,,65932,72992.49
26936958,,65977,73318.17
26938958,,65996,73461.65
26940958,,66008,73548.88
26942958,,66038,73767.53
26944958,,66011,73566.94
26946958,,66041,73794.08
26948958,,66013,73581.48
26950958,,66025,73675.07
26952958,,66058,73915.47
26954958,,66078,74063.20
26956958,,66118,74357.89
26958958,,66109,74294.61
26960958,,66094,74181.95
26962958,,66104,74258.37
26964958,,66166,74721.57
26966958,,66184,74854.64
26968958,,66234,75227.41
26970958,,66182,74837.20
26972958,,66194,74931.18
26974958,,66132,74465.35
26976958,,66068,73993.40
26978958,,66075,74043.59
26980958,,66037,73762.51
26982958,,66062,73947.83
26984958,,66014,73594.86
26986958,,66050,73855.86
26988958,,66064,73959.72
26990958,,66070,74003.27
26992958,,66068,73988.88
26994958,,66068,73989.81
26996958,,66053,73878.93
26998958,,66008,73550.22
27000958,,65983,73363.51
27002958,,66008,73546.43
27004958,,66037,73761.90
27006958,,66024,73665.20
27008958,,65995,73452.77
27010958,,66000,73490.33
27012958,,65960,73195.09
27014958,,66001,73493.92
27016958,,66125,74412.47
27018958,,66007,73541.06
27020958,,66029,73704.95
27022958,,66027,73687.70
27024958,,66045,73821.95
27026958,,66084,74108.73
27028958,,66097,74202.90
27030958,,66103,74251.07
27032958,,66104,74260.47
27034958,,66086,74125.35
27036958,,66102,74241.07
27038958,,66090,74151.73
27040958,,66120,74376.04
27042958,,66102,74242.54
27044958,,66047,73837.90
27046958,,66042,73801.76
27048958,,66018,73623.83
27050958,,65992,73428.96
27052958,,66013,73582.25
27054958,,66036,73756.94
27056958,,66037,73763.32
27058958,,66069,73997.93
27060958,,66063,73955.91
27062958,,66090,74151.92
27064958,,66076,74051.83
27066958,,66051,73865.48
27068958,,66037,73764.42
27070958,,66021,73643.43
27072958,,66045,73823.16
27074958,,66015,73595.70
27076958,,66000,73488.84
27078958,,66024,73663.84
27080958,,66031,73715.41
27082958,,66046,73830.85
27084958,,66045,73823.28
27086958,,66053,73877.59
27088958,,66017,73615.34
27090958,,65915,72869.92
27092958,,65867,72518.73
27094958,,65829,72241.90
27096958,,65817,72156.15
27098958,,65811,72114.45
27100958,,65757,71725.61
27102958,,65689,71235.91
27104958,,65668,71090.34
27106958,,65694,71277.55
27108958,,65660,71033.93
27110958,,65675,71141.03
27112958,,65700,71320.23
27114958,,65731,71535.65
27116958,,65701,71327.27
27118958,,65684,71204.34
27120958,,65647,70941.58
27122958,,65638,70876.39
27124958,,65679,71164.07
27126958,,65676,71144.57
27128958,,65658,71019.51
27130958,,65652,70978.52
27132958,,65668,71089.92
27134958,,65688,71232.58
27136958,,65671,71110.68
27138958,,65653,70985.22
27140958,,65655,70994.55
27142958,,65645,70928.60
27144958,,65673,71128.02
27146958,,65658,71020.90
27148958,,65687,71222.87
27150958,,65623,70772.23
27152958,,65615,70716.37
27154958,,65621,70752.55
27156958,,65621,70752.96
27158958,,65624,70775.12
27160958,,65573,70415.20
27162958,,65514,70000.73
27164958,,65544,70214.84
27166958,,65548,70240.57
27168958,,65538,70174.61
27170958,,65588,70520.87
27172958,,65587,70516.01
27174958,,65565,70362.88
27176958,,65558,70310.86
27178958,,65535,70152.44
27180958,,65490,69837.36
27182958,,65449,69551.29
27184958,,65489,69826.96
27186958,,65462,69638.28
27188958,,65424,69373.76
27190958,,65433,69438.13
27192958,,65452,69573.58
27194958,,65458,69610.11
27196958,,65429,69411.21
27198958,,65471,69700.52
27200958,,65495,69872.21
27202958,,65485,69803.24
27204958,,65575,70433.33
27206958,,65578,70450.34
27208958,,65578,70452.92
27210958,,65587,70516.22
27212958,,65595,70569.28
27214958,,65582,70477.20
27216958,,65548,70243.27
27218958,,65559,70319.59
27220958,,65501,69913.35
27222958,,65534,70140.36
27224958,,65552,70269.21
27226958,,65572,70411.20
27228958,,65588,70523.21
27230958,,65548,70240.23
27232958,,65578,70454.79
27234958,,65608,70664.98
27236958,,65644,70916.84
27238958,,65603,70626.11
27240958,,65629,70814.16
27242958,,65611,70684.64
27244958,,65582,70481.77
27246958,,65584,70496.62
27248958,,65581,70474.36
27250958,,65633,70841.92
27252958,,65672,71117.22
27254958,,65644,70916.85
27256958,,65604,70637.35
27258958,,65563,70345.67
27260958,,65593,70555.53
27262958,,65611,70684.36
27264958,,65571,70402.45
27266958,,65579,70461.66
27268958,,65562,70336.58
27270958,,65523,70065.45
27272958,,65489,69825.60
27274958,,65532,70126.68
27276958,,65488,69818.99
27278958,,65505,69942.97
27280958,,65513,69997.44
27282958,,65491,69842.95
27284958,,65488,69822.15
27286958,,65513,69995.91
27288958,,65475,69727.20
27290958,,65492,69852.03
27292958,,65498,69889.53
27294958,,65538,70171.20
27296958,,65518,70030.70
27298958,,65574,70425.28
27300958,,65587,70513.05
27302958,,65615,70715.51
27304958,,65616,70717.72
27306958,,65583,70487.72
27308958,,65591,70543.80
27310958,,65600,70610.92
27312958,,65610,70677.19
27314958,,65590,70533.64
27316958,,65591,70543.75
27318958,,65617,70729.81
27320958,,65610,70681.69
27322958,,65611,70687.91
27324958,,65608,70665.20
27326958,,65607,70660.09
27328958,,65616,70722.40
27330958,,65614,70707.54
27332958,,65621,70755.93
27334958,,65622,70765.85
27336958,,65614,70707.21
27338958,,65592,70552.84
27340958,,65598,70596.76
27342958,,65597,70584.40
27344958,,65600,70607.44
27346958,,65597,70583.68
27348958,,65595,70572.16
27350958,,65600,70604.78
27352958,,65608,70663.84
27354958,,65608,70664.64
27356958,,65606,70652.78
27358958,,65606,70653.42
27360958,,65642,70905.37
27362958,,65598,70594.95
27364958,,65599,70602.86
27366958,,65595,70570.35
27368958,,65564,70355.31
27370958,,65553,70273.24
27372958,,65553,70274.96
27374958,,65565,70359.91
27376958,,65567,70371.59
27378958,,65567,70375.30
27380958,,65562,70336.27
27382958,,65574,70424.72
27384958,,65563,70343.31
27386958,,65563,70343.45
27388958,,65556,70294.08
27390958,,65555,70287.75
27392958,,65535,70149.16
27394958,,65288,68435.79
27396958,,65387,69119.11
27398958,,65377,69047.06
27400958,,65357,68912.85
27402958,,65382,69086.12
27404958,,65422,69362.25
27406958,,65422,69365.11
27408958,,65424,69379.00
27410958,,65418,69336.70
27412958,,65418,69336.26
27414958,,65418,69336.26
27416958,,65409,69273.31
27418958,,65417,69323.81
27420958,,65411,69288.01
27422958,,65388,69126.26
27424958,,65360,68930.45
27426958,,65343,68818.14
27428958,,65332,68737.33
27430958,,65357,68911.41
27432958,,65337,68773.26
27434958,,65330,68723.45
27436958,,65289,68447.10
27438958,,65281,68390.11
27440958,,65329,68718.00
27442958,,65353,68881.63
27444958,,65338,68783.73
27446958,,65354,68892.64
27448958,,65344,68824.56
27450958,,65363,68952.31
27452958,,65359,68929.48
27454958,,65341,68805.49
27456958,,65354,68892.07
27458958,,65342,68806.00
27460958,,65334,68751.95
27462958,,65317,68637.99
27464958,,65291,68461.91
27466958,,65280,68381.14
27468958,,65287,68433.27
27470958,,65227,68024.54
27472958,,65226,68012.69
27474958,,65222,67991.20
27476958,,65269,68310.63
27478958,,65264,68276.57
27480958,,65223,67998.11
27482958,,65240,68110.07
27484958,,65175,67670.35
27486958,,65246,68148.50
27488958,,65233,68063.94
27490958,,65276,68357.88
27492958,,65274,68343.49
27494958,,65262,68261.44
27496958,,65259,68242.12
27498958,,65299,68512.46
27500958,,65336,68769.35
27502958,,65350,68865.76
27504958,,65301,68526.04
27506958,,65205,67871.90
27508958,,65269,68309.93
27510958,,65329,68720.00
27512958,,65311,68595.36
27514958,,65289,68444.71
27516958,,65258,68236.24
27518958,,65286,68424.64
27520958,,65315,68622.83
